filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
113.mp4,affection_1160,"speaking of cereal, you sound just like tony the tiger.",Justine (the speaker),Sandra (the colleague being teased),Natalie (the speaker),Carlos (the speaker),Joan (the speaker),Angela (the customer being teased),Mark (the manager being teased),Rosa (the shopper being teased),Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Happy,NULL,,"[Anchor]
- Text evidence: ""you sound just like tony the tiger."" (literal tone: neutral). 
- Visual evidence: both people are smiling/laughing; one person points playfully; visible name badges and a store counter with a bowl in hand. 
- Cross-modal setup: the line could be read as a teasing remark on its own, while the images and audio show a warm, playful interaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the literal teasing phrase is reframed by cheerful vocal delivery and smiling faces, converting potential mockery into affiliative humor.
- Minimal justification: audio+visual cues negate a hostile reading and indicate friendly teasing.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker (Justine) expresses playful warmth toward colleague Sandra through imitation and laughter. 
- Domain/Culture usage: Workplace context supports coworker banter, so Domain/Culture reinforces an affiliative, not hostile, interpretation.",False,False
intent_9898.png,intent_2214,children at a muslim pop concert why are people attacking us?,meme poster,Muslims,concert attendee,graphic designer,event organizer,children,fans,performers,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Public & Service,General Culture,,Public Humiliation,,"[Anchor]
- Text evidence: The caption frames a rhetorical complaint (""why are people attacking us?"") while labeling groups as ""children at a pop concert"" and ""muslim."" Visual evidence: a lone labeled figure flees while a group with box-heads (dehumanizing imagery) is labeled ""muslim.""
[Pivot]
- Cross-modal setup: The sarcastic question plus dehumanizing visuals shift blame, portraying Muslims as aggressors and victims as innocents.
[Inference]
- Intent: The poster aims to vilify and provoke hostility toward Muslims through indirect insult and scapegoating.",False,False
affection_5319.png,affection_4925,now is the winter of our discontent made glorious summer by this hump day,poster,hump day / midweek,playwright,illustrator,cartoonist,Monday blues,Thirsty Thursday,Weekend eve,Affection,affective_deception,NULL,NULL,affective_deception,Online & Social Media,General Culture,Bad,NULL,,"[Anchor]
- Text evidence: ""made glorious summer by this hump day"" (literal tone: positive). 
- Visual evidence: black-and-white line drawing of a hunched man; man leans on a cane; pronounced hunched posture and old-fashioned clothing. 
- Cross-modal setup: The caption shifts a negative mood to a positive one using seasonal metaphor while the image supplies a literal ""hump"" visual.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: The seasons-to-mood metaphor in text maps physical states to emotion, and the humped figure visually encodes ""hump day"", creating a multimodal metaphorical uplift.
- Minimal justification: Text asserts mood improvement and image provides the hump motif, jointly signaling a positive shift.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The poster expresses uplift/relief directed at hump day (the midweek point).
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
affection_5125.png,affection_3896,oi!!! that's not the umbilical cord,baby,the implied inappropriate-touch scenario,doll,nurse,puppy,the harmless diaper adjustment,the accidental clothing snag,the playful tickling moment,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Family Conversations,General Culture,Disgusted,NULL,,"[Anchor]
- Text evidence: ""that's not the umbilical cord"" (negative/urgent tone).
- Visual evidence: close-up of an infant face; furrowed brow/wrinkled forehead; mouth open as if shouting/crying; visible tension around the nose and mouth.
- Cross-modal setup: the adult-sounding admonition is overlaid on a photographed infant who appears to be vocalizing in anger.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the grown-up exclamation applied to a baby creates a polarity clash where the caption reframes the infant's vocalization as a scolding reaction.
- Minimal justification: the text and image together force a non-literal, ironic reading of the baby's vocal distress.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the baby (image) is inferred to feel anger/irritation toward the mistaken object/situation (caption).
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
attitude_4454.png,attitude_4631,"the government i can offer you security, i require only that you kneel conservatives now see, that's gonna be a problem",Conservatives (the male figure at the bottom and the group he represents),Government power that offers security in exchange for submission / Big government,small business owners (the male individual and the group he represents),military veterans (the male individual and the group he speaks for),rural community elders (the central male and the community he represents),political patron promising private-sector favors and contracts in exchange for party loyalty,voluntary mutual-aid cooperatives providing economic support without state coercion,private compliance systems run by corporations enforcing rules through contractual penalties,Attitude,NULL,NULL,protective_distancing,protective_distancing,Online & Social Media,General Culture,,NULL,Skeptical,"[Anchor]
- Text evidence: ""i can offer you security, i require only that you kneel"" (literal tone: negative/coercive).  
- Visual evidence: top panel shows a robed bearded figure against clouds labeled ""the government""; bottom panel shows a stern, shadowed man labeled ""conservatives""; bold captioning overlays both.  
- Cross-modal setup: the captioned coercive offer is paired with a defiant-looking conservative face, creating a contrast between authority and refusal.

[Pivot]
- Mechanism: dominant_detachment.  
- Trigger rule: the meme frames conservatives as the problematic opponent by juxtaposing a coercive government offer with a stern refusal, assigning blame to the conservatives (Character Blaming). This cross-modal pairing casts the target as an obstacle rather than engaging empathetically.

[Inference]
- Attitude label: Disapproving.  
- Subject/target justification: the post author positions conservatives as the criticized target whose refusal is labeled ""a problem.""  
- Domain/Culture provides no additional disambiguation.",False,False
affection_7620.png,affection_0493,take them to the zoo they said they'll learn something new they said,parent,zoo visit / empty exhibit,teacher,zookeeper,tourist,museum visit / closed gallery,park visit / closed playground,fair visit / broken ride,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Family Conversations,General Culture,Bad,NULL,,"[Anchor]
- Text evidence: ""they'll learn something new"" (literal tone: optimistic/positive). 
- Visual evidence: an adult and child leaning on a railing, facing an empty enclosure; rocks and sparse trees visible; no animals are seen. 
- Cross-modal setup: The caption expresses expectation of learning while the photo shows an underwhelming, animal-less scene.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The positive expectation in text is directly contradicted by the bland visual reality, producing ironic/sarcastic meaning.
- Minimal justification: The mismatch forces a non-literal reading of the caption as complaint.

[Inference]
- Emotion label: Bad.
- Subject/target justification: The parent/poster is implicitly disappointed/annoyed about the zoo visit and empty exhibits.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
506.mp4,attitude_1076,did i miss a meeting? sorry.,the entering employee,the meeting organizer/manager,the scooter rider,the security guard,the HR representative,the seated colleague,the security guard,the HR representative,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,,NULL,Dismissive,"[Anchor]
- Text evidence: ""did i miss a meeting? sorry."" (negative/apologetic tone). 
- Visual evidence: an employee arriving on a scooter toward seated coworkers; multiple coworkers seated and looking at the entrant; one person standing as if addressing the group. 
- Cross-modal setup: the verbal apology aligns with the visual scene of a late arrival entering a formal workplace gathering. 
[Pivot]
- Mechanism: submissive_alignment. 
- Trigger rule: the speaker’s explicit apology plus the workplace scene enact a deference move (Self-Diminishment) toward authority; the visuals show others in waiting positions, reinforcing the submitive stance. Minimal justification: the apology functions to lower the speaker and seek acceptance. 
[Inference]
- Attitude label: Supportive. 
- Subject/target justification: the entering employee expresses deference and seeks approval from the meeting organizer/manager. 
- Domain/Culture usage: in a workplace context this behavior reads as deference to authority rather than mere small talk.",False,False
61.mp4,attitude_0380,"can you back me up here, please?",Jonah (the speaker),the colleague in the blue blazer (the addressee),man in green jacket (the customer),woman with braids (the shopper),man at the left counter (the patron),man in green jacket (the customer),woman with braids (the shopper),man at the left counter (the patron),Attitude,NULL,NULL,submissive_alignment,submissive_alignment,Workplace,General Culture,,NULL,Neutral,"[Anchor]
- Text evidence: ""back me up here, please"" (polite/neutral). 
- Visual evidence: employee vest with name tag visible, open-handed gesturing toward the woman in blue, woman seen from behind facing the speaker, retail counter setting. 
- Cross-modal setup: the spoken request for support aligns with a visual scene of an employee addressing a colleague across the counter.

[Pivot]
- Mechanism: submissive_alignment. 
- Trigger rule: the polite request plus forward, open-handed body language signals reliance on the addressee for social backing; this is a leaning-on move (Leaning on). Minimal justification: wording withdraws unilateral claim and asks for coalition, and the image shows the speaker physically soliciting the colleague.

[Inference]
- Attitude label: Supportive. 
- Subject/target justification: Jonah is requesting the colleague's support, showing dependence on her alliance. 
- Domain/Culture provides no additional disambiguation.",False,False
attitude_5890.png,attitude_4263,the media calls them refugees but this is what you will get,post author,refugees,news outlet,political activist,op-ed section,protesters,rioters,militants,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,,NULL,Hostile,"[Anchor]
- Text evidence: ""the media calls them refugees"" (negative tone). 
- Visual evidence: burning tires with flames and thick smoke; several hooded/masked figures on a deserted street; closed shopfronts and scattered debris. 
- Cross-modal setup: the caption rejects the 'refugee' label while the photo shows a violent disturbance, linking the group to threat.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption asserts corrective high-ground by contradicting media framing and using the image as proof to blame the group—Character Blaming—thereby dismissing their legitimacy and casting them as dangerous.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The post author expresses contempt toward refugees by portraying them as threatening and undeserving of the refugee label. 
- Domain/Culture usage: In a Public & Service framing this constructs refugees as a public-safety threat; General Culture provides no additional disambiguation.",False,False
317.mp4,affection_0872,"oh, wow, jonah had a little comment, shocking.",the speaker,Jonah,the manager,the coworker,the observer,Denise,Garrett,Glenn,Affection,affective_deception,NULL,NULL,affective_deception,Workplace,General Culture,Angry,NULL,,"[Anchor]
- Text evidence: ""jonah had a little comment, shocking."" (literal tone: negative/sarcastic). 
- Visual evidence: Jonah (left) leans back with a slight smirk; Denise (right) sits with hands clasped and a flat, unimpressed gaze; other coworkers appear neutral. 
- Cross-modal setup: The utterance claims surprise but the people in the frames do not look shocked and instead appear unimpressed.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The literal claim of ""shocking"" conflicts with flat, dismissive visual cues and a dry delivery, producing a sarcastic, non-literal reading. 
- Minimal justification: The contradiction between words (mock surprise) and faces (unimpressed) signals contemptuous sarcasm rather than genuine surprise.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The speaker's sarcastic line implies irritation directed at Jonah's comment. 
- Domain/Culture usage: In a workplace setting, restrained sarcasm typically functions as mild irritation rather than affectionate teasing.",False,False
attitude_3849.png,attitude_4665,wing wing wing herro? thats racist!,meme poster/uploader,person in the top panel,anonymous viewer,forum commenter,social media moderator,person in the comments section,viewer reacting to the meme,user who wrote the caption,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,,NULL,Dismissive,"[Anchor]
- Text evidence: ""wing wing wing herro?"" (negative/mocking). 
- Visual evidence: top image shows a child holding a telephone with mouth slightly open; bottom image shows a child with mouth wide open in a shocked expression; two-panel meme with bold white caption text. 
- Cross-modal setup: the captioned imitation of speech is paired with the top child image while the lower caption calls the utterance ""thats racist!"", creating a confrontational pairing.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the poster uses caricatured speech to belittle the top-panel person and frames the interaction as a joke rather than empathy, creating a high-ground, dismissive stance; this functions as Invalidation of the target's dignity. Minimal justification: mocking text plus the image's juxtaposition signal a dismissive, superior positioning.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: the meme poster expresses contempt toward the person in the top panel by ridiculing their speech. 
- Domain/Culture provides no additional disambiguation.",False,False
494.mp4,affection_0474,"sandra, code cottontail.",the woman (employee),an emergency / the code (unknown threat),the security guard (officer),the visitor (customer),the delivery driver (courier),a routine drill / the announcement (scheduled test),a technical fault / the radio (malfunctioning device),a personal call / the colleague (named Sandra),Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Workplace,General Culture,Happy,NULL,,"[Anchor]
- Text evidence: ""sandra, code cottontail."" — literal tone: commanding/urgent.  
- Visual evidence: wide eyes, hands clutching a radio/walkie, leaning forward, pursed lips.  
- Cross-modal setup: the spoken code is authoritative while the on-screen employee appears alarmed and gripping her radio.

[Pivot]
- Mechanism: socio_cultural_dependency.  
- Trigger rule: the phrase is a workplace code whose emotional meaning depends on shared protocol knowledge; decoding it as an emergency plus alarmed visuals produces the affect.  
- Minimal justification: without knowing the code the line is neutral; with workplace-code context the visuals signal fear.

[Inference]
- Emotion label: Fearful.  
- Subject/target justification: the employee (subject) appears fearful about an emergency/unknown threat invoked by the code.  
- Domain/Culture usage: Domain/Culture provides disambiguation because workplace code-phrases conventionally signal emergencies, making fear the likely implicit affect.",False,False
intent_10324.png,intent_2066,i came to fingerpaint and fuck and im all out of poop,meme poster,person in image,online troll,forum commenter,profile follower,original photo uploader,meme template creator,social media moderator,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,,Public Humiliation,,"[Anchor]
- Text evidence: The caption pairs crude sexual and bodily-language shock-humor with an absurd punchline. Visual evidence: A close-up smiling portrait of an individual is used as the meme's face. The juxtaposition is incongruent: the vile phrasing doesn't describe an action but functions as a joke cast onto the pictured person.
[Pivot]
- Mechanism: expressive_aggression. Using taboo phrasing over someone's photo is a common indirect tactic to insult or ridicule without direct argument.
[Inference]
- The poster's likely intent is to publicly humiliate the person for comedic effect.",False,False
attitude_9369.png,attitude_0559,what would you do if i got pregnant,speaker,woman,child,partner,friend,man,romantic partner,parent,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,,NULL,Dismissive,"[Anchor]
- Text evidence: ""what would you do if i got pregnant"" (neutral literal tone: a hypothetical question). 
- Visual evidence: a young boy in a pirate hat, an eye patch and plastic hook raised, striped shirt and mouth open as if shouting/playing. 
- Cross-modal setup: a serious adult hypothetical is overlaid on an image of a child at play, creating a surface mismatch between gravity and jest.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: the direct hypothetical question is paired with imagery that infantilizes the scenario, treating it as unserious and thereby invalidating the topic; this uses the sub-logic ""Invalidation"". The cross-modal tension (serious text vs. childish image) signals emotional cutoff and dismissal.

[Inference]
- Attitude label: Dismissive. The speaker (asker) positions the pregnancy scenario toward their romantic partner in a way that trivializes or mocks the concern. In the Intimate Relationships domain this framing usually reads as testing or belittling a partner's response rather than soliciting a sincere discussion.",False,False
attitude_4204.png,attitude_5081,there is always good and bad in this world,poster,the world,subscriber,celebrity,moderator,human nature,modern society,the media,Attitude,NULL,NULL,protective_distancing,protective_distancing,Online & Social Media,General Culture,,NULL,Contemptuous,"[Anchor]
- Text evidence: ""there is always good and bad in this world"" (neutral tone). 
- Visual evidence: top shows a bloodied man crucified with a crown-of-thorns and nearby soldier figures; bottom shows a street parade of uniformed soldiers giving salutes and a motorcade. 
- Cross-modal setup: the caption offers a bland generalization while the images display morally extreme, contrasting scenes.

[Pivot]
- Mechanism: protective_distancing. 
- Trigger rule: The speaker's neutral, noncommittal wording combined with juxtaposing a martyr-like scene and a militaristic rally flattens moral distinctions and withholds explicit judgment; this is ""Keeping It Open"" (postponing commitment). Minimal justification: the text removes strong appraisal despite the images' polarity.

[Inference]
- Attitude label: Indifferent. 
- Subject/target justification: The poster (subject) expresses a detached, nonjudgmental stance toward ""the world"" (target) by treating extreme images as merely examples of good and bad. 
- Domain/Culture provides no additional disambiguation.",False,False
1_1296.mp4,attitude_1460,"They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.",the speaker,those who gave him an assistant (decision-makers),the assistant,the colleague,the waiter,"Replace with an unrelated entity (e.g., 'the catering company')","Replace with an unrelated entity (e.g., 'the courier')","Replace with an unrelated entity (e.g., 'the external vendor')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,,NULL,Disapproving,"[Anchor]
- Text evidence: ""They gave him an assistant?"" (sarcastic/negative tone). 
- Visual evidence: man in a green striped sweater seated at a table; leaning forward with mouth slightly open; menu and a drink on the table; café-like background. 
- Cross-modal setup: the sarcastic complaint in the text aligns with the speaker's mocking/exasperated facial expression in the images.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the sarcastic question and hyperbolic comparison assert a superior, dismissive stance toward the decision (power-positioning via wording) while the visual mockery reinforces emotional cutoff; this fits the sub-logic Invalidation. Minimal justification: the speaker dismisses the decision-makers' action as illegitimate and expresses contempt rather than a direct, explicit critique.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: the speaker (subject) directs contempt at those who granted ""him"" an assistant (target) by ridiculing the fairness of the decision. 
- Domain/Culture provides disambiguation: in a workplace context this frames the remark as a resentment about resource allocation rather than a literal request or instruction.",False,False
intent_6322.png,intent_4866,"mark zuckerberg's wife, priscilla chan is a man",meme poster / online user,Priscilla Chan,satirical columnist,television personality,freelance artist,Elon Musk,Taylor Swift,Jeff Bezos,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,,Public Humiliation,,"[Anchor]
- Text evidence: The caption bluntly asserts ""priscilla chan is a man,"" presented as an attention-grabbing claim. Visual evidence: multiple photos show Priscilla Chan with Mark Zuckerberg, making the caption directly tied to her image. Cross-modal juxtaposition: a clear photographic depiction of the spouse paired with an accusatory label creates a contradicted presentation designed to draw viewers' focus.
[Pivot]
- Mechanism: expressive_aggression. The meme uses a provocative falsehood/insult to attack identity indirectly and publicly, leveraging ridicule rather than factual debate.
[Inference]
- The poster's intent is to provoke and humiliate the target online, inciting public shame and mockery.",False,False
attitude_7419.png,attitude_0127,i'm not a racist my shadow is black,adult man (speaker),racism,toothbrush user speaker,young boy speaker,family friend speaker,sarcasm,insensitivity,stereotyping,Attitude,NULL,NULL,submissive_alignment,submissive_alignment,Family Conversations,General Culture,,NULL,Dismissive,"[Anchor]
- Text evidence: ""i'm not a racist"" (neutral tone). 
- Visual evidence: an adult man and a young boy brushing teeth in front of a bathroom mirror; both are smiling; a domestic bathroom counter is visible. 
- Cross-modal setup: the flippant denial is layered over an ordinary family morning scene, creating a trivializing juxtaposition.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the literal denial plus a jokey, non-sequitur justification withdraws engagement with accusations and treats them as illegitimate, showing Invalidation; the cozy family image amplifies the casual dismissal rather than empathy.

[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: the speaker (the adult in the image) dismisses those who call out racism by offering a flippant rebuttal. 
- Domain/Culture usage: the Family Conversations setting frames this as informal personal dismissiveness rather than a reasoned defense.",False,False
attitude_4385.png,attitude_0739,a real man... loads the dishwasher every night!!,men,women,adults,partners,parents,adults,partners,parents,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Intimate Relationships,General Culture,,NULL,Contemptuous,"[Anchor]
- Text evidence: ""a real man... loads the dishwasher every night!!"" (positive tone). 
- Visual evidence: shirtless man reclining on a bed; woman in lingerie straddling him; intimate bedroom setting with lamp and bedding. 
- Cross-modal setup: the caption praises a domestic chore while the image sexualizes the couple, linking household labor to desirability.

[Pivot]
- Mechanism: dominant_affiliation.
- Trigger rule: the wording asserts a normative standard (""a real man"") and grants status to those who perform the chore, while the sexualized image frames that behavior as rewarded; this is Patronizing Praise. Minimal justification: praise is used to confer acceptance/elite status to the target, creating upward approval from the speaker.

[Inference]
- Attitude label: Appreciative. 
- Subject/target justification: the poster praises men who wash dishes nightly as exemplars of ""real"" masculinity. 
- Domain/Culture usage: In an Intimate Relationships context this frames domestic labor as partner-desirable behavior; Culture provides no additional disambiguation.",False,False
attitude_8024.png,attitude_3752,how to get a black guy to see his baby,poster,black men,mother,father,moderator,absent fathers,single fathers,young fathers,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Family Conversations,General Culture,,NULL,Hostile,"[Anchor]
- Text evidence: ""how to get a black guy to see his baby"" (negative/derogatory). 
- Visual evidence: close-up photo of an adult and a child; both facing camera and smiling; adult is lifting eyeglasses toward the lens. 
- Cross-modal setup: the caption implies parental neglect while the photo shows an engaged adult-child moment, creating tension between text and image.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: the wording assigns blame to the group (Character Blaming) and asserts a superior, dismissive stance toward them; this runs against the image of an apparently attentive parent, producing a contemptuous dismissal.

[Inference]
- Attitude label: Contemptuous. The poster expresses contempt toward black men by implying they are neglectful fathers. Domain/Culture provides no additional disambiguation.",False,False
intent_5559.png,intent_4017,a muslim threesome,meme poster,Muslim people,internet troll,travel blogger,standup comedian,camel riders,tourist group,desert guides,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,,Hate Humor,,"[Anchor]
- Text evidence: The caption ""a muslim threesome"" overtly sexualizes a religious group. Visual evidence: The image shows camels and a robed person in a desert, forming an animal-associated scene that can be paired with the caption as a degrading visual pun. Cross-modal mismatch: the benign desert photograph plus the sexual caption produces a derogatory implication rather than a literal description. [Pivot]
- Mechanism: expressive_aggression. Trigger rule: Using displaced sexual imagery and humor to attack and demean a protected group while avoiding direct explicit slurs. [Inference]
- The poster's intent is to humiliate muslims and provoke ridicule.",False,False
intent_10011.png,intent_4649,i like to keep my xanax in with my tic tac's fresh breath and a fresh attitude,meme poster,online audience,internet troll,content curator,brand marketer,platform moderators,rival group,content recommendation algorithm,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,,Intimidation,,"[Anchor]
- Text evidence: The caption treats hiding prescription Xanax in Tic Tacs as a clever lifehack, calling it ""fresh breath and a fresh attitude."" Visual evidence: A grinning Joker-like figure communicates mischief, danger, and cool defiance. Cross-modal: the playful wording plus the menacing yet charismatic image reframes a risky, harmful act as amusing and desirable. [Pivot]
- Mechanism: malicious_manipulation — the post packages harm as a benign or attractive trick, implicitly encouraging imitation. [Inference]
- Intent: The poster intends to glamorize drug misuse to influence or entertain viewers.",False,False
attitude_9575.png,attitude_6545,i found the lgbt hq straight pride,poster,LGBT HQ (LGBT community),forum moderator,automation service,performance artist,support group meeting,pride parade,student union,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,,NULL,Contemptuous,"[Anchor]
- Text evidence: ""i found the lgbt hq"" (neutral literal tone). 
- Visual evidence: a house engulfed in flames, multiple firefighters present, fire hoses laid out on the ground. 
- Cross-modal setup: the caption labels the pictured burning building as an ""LGBT HQ"" and pairs that label with ""straight pride"" at surface level.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: the caption reframes the target as a rightful object of derision while the image of destruction visually negates the target's legitimacy; this enacts Invalidation by treating the target as unworthy of protection. Minimal justification: text delegitimizes the group and the image of a burning building reinforces a dismissive, dehumanizing stance.

[Inference]
- Attitude label: Contemptuous. Subject/target justification: the poster expresses contempt toward the LGBT HQ/community. Domain/Culture provides no additional disambiguation.",False,False
attitude_6999.png,attitude_3326,with when you enter a mosque your weapon to collect some kills 71 yo afghan refugee: hello brother,meme author,violent attacker,internet troll,political activist,news reporter,elder refugee,religious worshiper,bystander civilian,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,Muslim Culture,,NULL,Dismissive,"[Anchor]
- Text evidence: ""when you enter a mosque with your weapon"" (negative tone). 
- Visual evidence: close-up of an elderly man's face; visible wrinkles and stubble; direct, calm gaze; white caption text over image. 
- Cross-modal setup: a described act of violence is juxtaposed with a calm, welcoming-looking elder who says ""hello brother."" 

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: the wording frames a violent intent while the image presents a peaceful greeting, and the meme takes the high-ground by undermining the attacker's premise; sub-logic used: Invalidation. This contrast dismisses the legitimacy of the violent actor's expectation in a single, superior move. 

[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: the meme author treats the violent attacker/stereotype as deserving dismissal by highlighting the target's unexpected peacefulness. 
- Domain/Culture provides disambiguation: in Islamic Culture the greeting ""hello brother"" signals hospitality, so the image specifically undermines the violent stereotype rather than being neutral.",False,False
intent_11421.png,intent_7665,"we waste so much food and water meanwhile,  others are starving and have no clean water",the poster,general public,concerned citizen,environmental activist,aid worker,wealthy consumers,food industry,government officials,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Public & Service,General Culture,,Moral Condemnation,,"[Anchor]
- Text explicitly contrasts excess consumption (""we waste so much food and water"") with urgent need (""others are starving and have no clean water"").
- Visual evidence: photo of a vulnerable child drinking from a bottle evokes scarcity and need.
- Cross-modal setup: pairing moralized text with an image of need frames the message as a reproach to observers.

[Pivot]
- Mechanism: benevolent_provocation.
- Trigger rule: the speaker deliberately provokes moral discomfort to prompt corrective behavior rather than merely inform.

[Inference]
- Intent label: shame into action.
- Justification: the speaker aims to push the audience to change wasteful habits or provide aid by inducing guilt.",False,False
intent_4336.png,intent_6570,you wanna pet me?? i'd pet me... i'd pet me hard,meme speaker (cat persona),online viewers,original post author,caption text author,social media commenter,cat owner,household members,shelter staff,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,,Meme-based Mockery,,"[Anchor]
- Text uses a playful, provocative invitation (""you wanna pet me?? i'd pet me... i'd pet me hard"") that explicitly frames tactile desire.
- Visual evidence: two cats—a tactile Sphynx and a fluffy cat—emphasize touchability and cuteness.
[Pivot]
- Cross-modal setup: the flirtatious caption plus tactile imagery function as a mild provocation designed to prompt viewers to respond (to pet, comment, like) rather than convey literal intent.
- Mechanism: benevolent_provocation (a teasing invite to elicit engagement).
[Inference]
- The actor aims to attract attention and elicit affectionate engagement from online viewers.",False,False
affection_10681.png,affection_1169,the definition of utter disgust in plain black and white,the couple,each other,two strangers,studio models,two actors,the camera,the photographer,the viewer,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,General Culture,Angry,NULL,,"[Anchor]
- Text evidence: ""the definition of utter disgust"" (negative tone). 
- Visual evidence: a smiling white woman; a shirtless Black man leaning very close; faces nearly touching; a hand resting on the other's shoulder. 
- Cross-modal setup: the caption calls the scene ""disgust"" while the photo shows clear physical closeness and warmth.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the caption's negative label directly contradicts the image's affiliative cues, forcing the viewer to override the literal text and read the scene as affectionate. 
- Minimal justification: the affectionate visual negates the caption's literal claim.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the couple in the photo display affectionate behavior toward each other. 
- Domain/Culture: Domain/Culture provides no additional disambiguation.",False,False
affection_10954.png,affection_0309,when you're watching the #roots remake but you're in an interracial relationship,poster,being in an interracial relationship,mother,father,photographer,being a new parent,holding a newborn baby,celebrating the baby's birth,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,African American Culture,Disgusted,NULL,,"[Anchor]
- Text evidence: ""when you're watching the #roots remake"" (negative/awkward tone). 
- Visual evidence: a Black woman in a hospital gown holding a newborn; a white man leaning in to kiss her; the couple displays intimate affection. 
- Cross-modal setup: the caption frames an awkward viewing moment while the photo shows a tender interracial family scene.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the disturbing historical subject invoked by the text conflicts with the happy family image, forcing an ironic reading where warmth reframes discomfort. 
- Minimal justification: the affectionate photo cancels a literal feeling of distress, implying private awkwardness.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the poster (""you"") feels awkward/uncomfortable about watching Roots given their interracial relationship. 
- Domain/Culture usage: African American cultural context (Roots' historical weight) explains why the juxtaposition creates discomfort rather than simple humor.",False,False
