filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
intent_7591.png,intent_1129,nothing beats a good old sultry stare down,speaker,omantic interest,moderator,bystander,colleague,close friend,competitive rival,longtime enemy,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Intimate Relationships,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption valorizes a ""sultry stare down,"" framing it as a superior tactic. Visual evidence: A close, black-and-white portrait shows a man giving a direct, smoldering gaze into camera. The verbal praise plus the embodied gaze form a coordinated display rather than a neutral description.
[Pivot]
- Mechanism: benevolent_provocation. The subject uses a provocative nonverbal cue (gaze) as a tool to elicit a response from the viewer, leveraging asymmetry between display and reaction.
[Inference]
- The combined message aims to provoke attraction and initiate romantic/sexual interest, i.e., to seduce the viewer.",FALSE,FALSE
intent_6150.png,intent_6567,my girlfriend went to my family and accused me of beastiality i had no idea goats could even talk,poster,muslim,girlfriend,family,friend,Arab,man,refugee,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,Arab Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: The caption turns an accusation into a punchline (""i had no idea goats could even talk""), reframing the claim as absurd. Visual evidence: the man in traditional dress looks bemused and dismissive, a common meme pose for sardonic replies. Cross-modal cue: pairing a sarcastic line with a composed, smug expression signals ridicule rather than a literal defense.

[Pivot]
- Mechanism: expressive_aggression. Trigger: Humor plus animal comparison displaces a direct rebuttal into an indirect insult aimed at the accuser and the family.

[Inference]
- Intent: The speaker seeks to mock the accuser to belittle them and deflect blame.",FALSE,FALSE
attitude_4203.png,attitude_6747,the muslim on the front door be like: no full auto in buildings,meme author,Muslims,viral marketing manager,content moderator,far-right activist,religious conservatives,Arab Christians,immigrants,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Hostile,"[Anchor]
- Text evidence: ""no full auto in buildings"" (literal tone: negative/hostile). 
- Visual evidence: armed man holding a rifle; man holding a religious book; green headband with Arabic script; Arabic banner behind him. 
- Cross-modal setup: The caption mocks a Muslim as if enforcing violent rules while the photo depicts a militant figure, linking text and image as a hostile stereotype.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption delegitimizes and blames the target's character by attributing violent behavior, and pairs that moral judgment with militant imagery (Character Blaming). This framing asserts superiority through dismissal in a short, mocking meme.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme author conveys contempt toward Muslims by equating them with armed militancy. 
- Domain/Culture usage: As an online meme, the format amplifies quick stereotyping and hostile humor rather than nuanced critique.",FALSE,FALSE
affection_7608.png,affection_0620,so there i was.. setting up economic miracles for the next president,speaker,next president,economist,news anchor,advisor,campaign manager,presidential candidate,cabinet member,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Public & Service,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""setting up economic miracles for the next president"" (positive/boastful tone). 
- Visual evidence: a suited man holding a microphone, restrained/serious facial expression, hand-gesture while seated on stage. 
- Cross-modal setup: The caption boasts of achievement while the photographed delivery is calm and measured at face value.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The upbeat, self-congratulatory text conflicts with a restrained visual delivery, producing an ironic or wry proud reading.
- Minimal justification: Because the modalities disagree, the caption reads as understated bragging rather than literal reportage.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker/poster expresses wry pride about their economic legacy aimed at the next president.
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_3364.png,intent_1531,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human",human,goat,owner,player,friend,console,controller,toy,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Online & Social Media,General Culture,NULL,Hate Humor,NULL,"[Anchor]
- Text evidence: The speaker announces a Nintendo Switch then instructs the goat to ""close your eyes,"" a classic setup for a hidden reveal. Visual evidence: three-panel goat images progress from calm to an expressive reaction in the final panel.
[Pivot]
- Cross-modal setup: The verbal prompt creates an information gap while the images show the goat's changing expressions, implying the human is staging a concealed reveal to produce a reaction.
[Inference]
- The hidden goal is to deliberately mislead the goat briefly to produce a positive surprise reaction, i.e., to surprise the goat.",FALSE,FALSE
attitude_9496.png,attitude_5141,"""nice watch must have cost an arm and a leg""",speaker,Amputees ,video editor,camera operator,bystander,watch owners,military veterans,prosthetics manufacturers,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""must have cost an arm and a leg"" (negative/sarcastic tone).
- Visual evidence: visible prosthetic leg, wristwatch on the subject's wrist, casual outdoor posture.
- Cross-modal setup: the idiom about high cost is placed over an image showing a limb prosthesis, making the phrase literal and mocking.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: sarcastic wording becomes a literal, derisive jab when paired with the prosthesis, converting a price comment into demeaning humor and thereby invalidating the person's dignity; this uses Invalidation as sub-logic. Minimal justification: the text-image tension asserts superiority by ridiculing the target rather than addressing them respectfully.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: the speaker/uploader directs mockery at the person in the photo (the person with a prosthetic leg).
- Domain/Culture usage: the online/meme context frames this as public ridicule rather than private irony.",FALSE,FALSE
intent_4653.png,intent_2584,when your friends find your mugshot online,meme poster,person in the mugshot,classmate bully,news outlet,ex-partner,friend who shared it,person who posted it,someone who recognized him,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Public Humiliation,NULL,"[Anchor]
- Text frames an embarrassing discovery (""when your friends find your mugshot online"") as the joke setup.
- Image depicts a formal mugshot with height markers and a solemn subject, visually signaling incrimination and exposure.

[Pivot]
- Cross-modal reasoning: the casual, humorous caption paired with an incriminating portrait turns a private stigma into shared amusement; the meme’s function is to direct ridicule at the photographed person via social circulation.
- Mechanism: expressive_aggression fits because the humor masks an indirect attack.

[Inference]
- The poster’s hidden intent is to publicly shame the subject by broadcasting their humiliation to peers.",FALSE,FALSE
affection_11615.png,affection_5148,"""we're his kids and he hasn't returned. yeah this makes sense""",poster,absent father figure,child,sibling,worshipper,retired parish priest,estranged celebrity figure,absent local politician,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""we're his kids and he hasn't returned"" (negative, sarcastic tone). 
- Visual evidence: halo-like circular radiance behind the head, long hair and beard, frontal robe/cloak, stylized religious-icon portrait. 
- Cross-modal setup: The caption complains about an absent ""father"" while the image depicts a haloed religious figure at surface level.

[Pivot]
- Mechanism: socio_cultural_dependency.
- Trigger rule: Decoding the complaint as directed at a divine/Christian father depends on recognizing the Jesus-like iconography; that cultural mapping links ""hasn't returned"" to doctrines about a promised return.
- Minimal justification: Without this cultural code the caption is generic resentment; with it the remark reads as ironic blame toward a religious absentee.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses bitter anger/resentment as a child/descendant toward the absent father figure (implied God/Jesus).
- Domain/Culture usage: Domain/Culture supplies the Christian iconographic cue that makes the sarcasm a critique of a divine/absent father rather than a mundane person.",FALSE,FALSE
intent_0215.jpg,intent_0408,when i swallow my pride .,the poster,their online audience,the commenter,the politician,the brand,their critics online,the platform admins,their family members,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption ""when i swallow my pride."" frames a metaphorical admission of humility. Visual evidence: A uniformed man with an exaggeratedly distended belly sits slumped, a literal and humorous enactment of ""swallowing"" something. Cross-modal mismatch: a figurative confession paired with a grotesque literal image creates joking distance.
[Pivot]
- Mechanism: prosocial_deception. The poster turns a vulnerable admission into a comic image to downplay real embarrassment and avoid appearing weak.
[Inference]
- Intent: To deflect vulnerability and preserve social standing with followers by making light of humility.",FALSE,FALSE
attitude_8587.png,attitude_1349,black guys when her ass is fat asian guys when her titties are big white guys when she's your step sister,meme poster,black asian white men,troll account,anonymous commenter,brand marketer,latino men,arab men,teenage boys,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""black guys when her ass is fat"" (negative tone). 
- Visual evidence: stacked portrait photos of adult men with exaggerated open-mouth/surprised expressions; large white overlaid meme captions labeling racial groups; three-part panel layout pairing each caption with a face. 
- Cross-modal setup: the text assigns sexualized traits to racial groups while the images show exaggerated arousal/excitement aligned to each caption.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the poster universalizes sexual behavior as a fixed trait of each group, using blanket mockery to depersonalize and demean (Character Blaming). The image/text pairing reinforces the stereotype while the poster adopts a detached, mocking stance.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: the meme poster expresses contemptuous stereotyping toward Black, Asian, and White men by reducing them to crude sexual tropes. 
- Domain/Culture usage: the Online & Social Media meme format amplifies quick, reductive humor and intensifies the demeaning effect.",FALSE,FALSE
affection_8664.png,affection_5065,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,muslim girlfriend,male partner,veiled woman,hijab wearer,religious neighbor,male guardian,male relative,male cousin,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Intimate Relationships,Muslim Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""overly attached muslim girlfriend"" (literal tone: mocking/negative). Visual evidence: a woman in full black covering (abaya) standing at the water's edge on a beach, visible shoreline and sea, a few other people in the background. Cross-modal setup: a meme-style caption labels a familiar internet archetype and is paired with a real photo of a veiled woman.

[Pivot]
- Mechanism: socio_cultural_dependency.
- Trigger rule: decoding depends on knowledge of the ""overly attached girlfriend"" meme template and cultural references to polygyny/partner dynamics; those external codes make the violent exaggeration read as obsessive devotion rather than literal fact.
- Minimal justification: without meme/cultural knowledge the caption-image link is opaque; with it the line reads as dark, possessive humor.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the implied experiencer is the labeled ""muslim girlfriend"" exhibiting extreme, creepy attachment toward her male partner/situation.
- Domain/Culture usage: Domain/Culture provides disambiguation by invoking meme literacy and culturally specific references that shape the ironic, possessive reading.",FALSE,FALSE
intent_5416.png,intent_0228,therapy dogs are now being trained to console rape victims of muslims,meme poster,Muslims,social media influencer,forum moderator,news outlet,immigrants,refugees,Hindus,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Intimidation,NULL,"[Anchor]
- Text explicitly links therapy dogs to ""rape victims of muslims,"" making an inflammatory accusation; the image shows a benign therapy dog with children in a library, a caregiving scene repurposed as visual proof.

[Pivot]
- Mechanism: expressive_aggression. The creator uses an indirect provocative claim and incongruous supportive imagery to publicly attack and stigmatize a protected group without evidence.

[Inference]
- Intent: incite hatred. The meme's goal is to provoke hostility and dehumanize Muslims by implying widespread sexual violence, mobilizing outrage.",FALSE,FALSE
intent_3434.png,intent_6920,there's so much white trash in this picture i barely know where to start!,meme poster,pictured people,internet troll,social media user,forum commenter,award trophy,gold necklace,patterned pants,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Hate Humor,NULL,"[Anchor]
- The caption uses the explicit slur ""white trash"" to denigrate the people in a posed awards-photo; the image shows smiling, high-visibility subjects at a public event, making them obvious targets. The hostile caption plus a glossy celebrity image creates a deliberate contrast.

[Pivot]
- Mechanism: expressive_aggression. The poster deploys a public insult to vent contempt and to assert moral or social superiority online rather than engage directly.

[Inference]
- The hidden intent is to publicly shame and humiliate the pictured individuals to gain approval and express scorn.",FALSE,FALSE
attitude_3402.png,attitude_1700,advice for michael avenatti don't drop the soap,post author,named individual mentioned,platform administrator,campaign donor,entertainment publicist,named law firm,mentioned corporate entity,controversial mentioned organization,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: the phrase ""don't drop the soap"" (negative tone). 
- Visual evidence: close-up portrait of an adult man; mouth open as if speaking; wearing a dark coat and collared shirt; neutral gray background. 
- Cross-modal setup: the caption delivers a mocking/threatening injunction toward a named person while the image shows a frontal portrait of a man.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption uses a demeaning prison-rape joke that asserts moral/physical superiority and refuses empathy, paired with a stern portrait that grounds the attack; this fits Character Blaming as the post attributes humiliation to the target. Minimal justification: wording expresses contempt and exclusion, and the image amplifies a public shaming stance.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The post author expresses contempt toward the named individual mentioned in the text. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
affection_9444.png,affection_2580,i'm free mos it's just texting,poster,partner's texting,photographer,friend,stranger,friends social posts,partner's location history,ex dating profile,Affection,affective_deception,NULL,NULL,affective_deception,Intimate Relationships,General Culture,Bad,NULL,NULL,"[Anchor]
- Text evidence: ""it's just texting"" (literal tone: defensive/minimizing). 
- Visual evidence: male subject smiling directly at camera; slight, controlled grin; dressed in a collared shirt and jacket against a neutral backdrop. 
- Cross-modal setup: caption downplays a behavior while the staged, controlled smile provides an affective cue that contradicts straightforward reassurance.

[Pivot]
- Mechanism: affective_deception.
- Trigger rule: the verbal minimization of concern is paired with a possibly forced social smile, indicating the displayed calm is a mask while a different affect leaks.
- Minimal justification: the smile appears performative relative to the defensive text, implying concealed discomfort.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the poster (speaker) presents feigned indifference toward their partner's texting, suggesting low-intensity discomfort or evasiveness. 
- Domain/Culture usage: Domain (Intimate Relationships) implies the reassurance is aimed at a partner; Culture provides no additional disambiguation.",FALSE,FALSE
intent_9680.png,intent_5718,if you lick a woman's clit for 20 minutes she will revert to factory settings and all's forgiven,speaker,female partner,boyfriend,husband,lover,ex girlfriend,close friend,work colleague,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Intimate Relationships,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- The text gives prescriptive explicit sexual advice presenting oral sex as a guaranteed fix for relational conflict. The image is a polished portrait of a well-dressed older man used in top/bottom meme format, lending a faux-authoritative voice to the statement.

[Pivot]
- Cross-modal mismatch: a respectable-looking figure paired with crass directive framing normalizes and legitimizes instrumental sexual behavior. The advice reframes sex as a technique to erase wrongdoing rather than mutual repair.

[Inference]
- Mechanism: malicious_manipulation. The hidden intent is to promote using sex to secure forgiveness from a female partner, instrumentally manipulating intimacy for personal benefit.",FALSE,FALSE
intent_11775.png,intent_1646,we're glad you're home. the russians pooped in the hallway,meme poster,Russians,comic strip artist,graphic designer,forum moderator,tourists,neighbors,postmen,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: The caption combines a sarcastic welcome with a crude accusation about ""the russians"" that frames them as shameful. Visual evidence: Two small dogs with neutral/comedic expressions act as the speaking agents, turning the statement into a humorous jab. Cross-modal setup: The cute animal image softens delivery while the text conveys a derogatory stereotype aimed at a nationality.
[Pivot]
- Mechanism: expressive_aggression (veiled insult). The humor and animal speakers displace direct confrontation, allowing a hostile message to be broadcast as a joke.
[Inference]
- The poster’s hidden goal is to mock and demean Russians publicly.",FALSE,FALSE
affection_10516.png,affection_0285,terrorist can come to this country way to easy,poster,muslims perceived as terrorists,protester,photographer,bystander,protester visibility debate,homeless presence public space,street vendors informal economy,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Public & Service,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""terrorist can come to this country"" (negative tone).
- Visual evidence: large group of people seated outdoors; many wearing traditional caps; urban street daytime setting.
- Cross-modal setup: The caption accuses potential terrorists while the image shows a peaceful communal gathering.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The accusatory, hostile caption contradicts the non-threatening visual scene, creating a polarity clash.
- Minimal justification: This mismatch forces the reader to infer the poster's hostile, blame-oriented attitude toward the depicted group.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses hostility/blame directed at the people shown or their presence in the country.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",FALSE,FALSE
attitude_9817.png,attitude_1001,did you really think i was going to let the patriots lose,speaker,skeptical viewers,senior government advisor,sports team owner,television producer,opposing team fans,sports broadcast commentators,Patriots team management,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Appreciative,"[Anchor]
- Text evidence: ""did you really think i was going to let the patriots lose"" (mocking/negative). 
- Visual evidence: close-up portrait of a formally dressed middle-aged man with a neutral expression; blurred flags in background; formal setting. 
- Cross-modal setup: a boastful, rhetorical claim of control is paired with an authoritative portrait at surface level.

[Pivot]
- Mechanism: dominant_affiliation. 
- Trigger rule: The rhetorical taunt asserts the speaker's superior control over outcomes while the formal, high-status portrait signals authority, enacting a downward positioning of the audience; this fits the ""Benevolent Control"" sub-logic. Minimal justification: the wording dismisses doubters and the image reinforces a superior actor who decides results.

[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: The speaker (poster) adopts a dismissive stance toward viewers who doubted their influence. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
439.mp4,intent_1248,"listen up, ladies, father of a daughter talking.",male employee as father,the colleagues being addressed,female coworkers listening meeting,bald male coworker,silent male employee nearby,the store gender policy,the work issue,the speaker's daughter,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""father of a daughter talking"" (authoritative, protective tone). 
- Visual evidence: speaker smiling and leaning forward; coworkers seated with folded arms or neutral/skeptical expressions; meeting room with uniformed staff. 
- Cross-modal setup: The paternal framing in speech is paired with mixed visual reactions, presenting a corrective message packaged as concern.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: invoking fatherhood (verbal) while delivering a forceful yet convivial performance (visual/audio) masks a critical admonition as caring to avoid direct conflict.
- Minimal justification: The combo reframes critique as paternal care, protecting the speaker's social position.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The speaker feels protective/angry toward problematic behaviour and channels it at the group via paternal rhetoric.
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
attitude_7998.png,attitude_2216,when the special ed kid drops his penny,meme poster,special education student,online troll,anonymous user,school teacher,general education student,typical high schooler,classroom teacher aide,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Education & Campus,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""when the special ed kid drops his penny"" — negative tone (mocking). 
- Visual evidence: a large cartoon mouth with tongue protruding, visible drool, and wide, bulging eyes; simplified grotesque expression. 
- Cross-modal setup: The caption ridicules a student while the image provides a dehumanizing, drooling caricature that amplifies derision.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption frames the student as an object of ridicule and the grotesque image visually dehumanizes them, combining verbal belittlement with visual contempt; this matches the sub-logic of Invalidation (treating the person as unworthy of respect). Minimal justification: wording asserts superiority while the image removes agency, producing dismissive contempt.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme poster expresses contempt toward a special education student by pairing mockery with a dehumanizing image. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
attitude_5908.png,attitude_3572,no money for them plenty of money for them,social media poster,financial politics,news reporter,government official,community organizer,immigration funding,refugee services,welfare programs,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""no money for them plenty of money for them"" (literal tone: negative/resentful).  
- Visual evidence: elderly couple sitting and embracing on a couch; a dense crowd of people pushing/gathering in the lower photo; white caption text over each image.  
- Cross-modal setup: the text contrasts withholding funds from the top-image (elderly) with providing funds to the bottom-image (crowd).  

[Pivot]
- Mechanism: dominant_detachment.  
- Trigger rule: the wording asserts a moral high ground by dismissing the lower-image group's deservingness (power-positioning via wording) while the photos set up sympathy for the elderly (cross-modal contrast). This uses Character Blaming as the sub-logic.  

[Inference]
- Attitude label: Contemptuous.  
- Subject/target justification: the poster shows contempt toward the lower-image crowd while privileging the elderly.  
- Domain/Culture provides disambiguation: the Public & Service domain frames this as commentary on public funds allocation; Culture provides no additional disambiguation.",FALSE,FALSE
1_5880.mp4,intent_1582,"When you're done copping a feel, that goes on my wrist.",the speaker,man adjusting corsage,an amused onlooker,the party host,a nearby friend,guest with camera,the people,person opening refrigerator,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Intimate Relationships,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""When you're done copping a feel"" (negative, sarcastic). 
- Visual evidence: man leaning close and pinning a corsage at the woman's chest; woman's slight smirk and upright posture; visible hand contact near her dress. 
- Cross-modal setup: the line references groping while the frames show a close physical interaction involving a corsage placement, so verbal sarcasm overlays a mundane action.

[Pivot]
- Mechanism: expressive_aggression.
- Trigger rule: sarcastic verbal contempt combined with intimate touching creates a masked attack—the speaker uses ridicule instead of direct confrontation to signal dominance. Minimal justification: audio and wording show derision while the touching provides the target.

[Inference]
- Emotion label: Disgusted.
- Subject/target justification: the speaker (woman) expresses contempt toward the man's invasive touching through mockery. 
- Domain/Culture usage: the intimate-relationship context highlights boundary violation, reinforcing the aggressive mocking rather than friendly teasing.",FALSE,FALSE
attitude_2513.png,attitude_3655,"liz krueger, n.y. state democratic senater wants to infiltrate the nra and take it over yeah, just like she infiltrated mcdonalds all those years..",meme author,senator mentioned in text,satirical blogger,internet troll,opinion columnist,congresswoman mentioned text,assemblywoman mentioned text,mentioned governor in text,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""yeah, just like she infiltrated mcdonalds all those years.."" (negative/sarcastic). 
- Visual evidence: woman seated at a table wearing a dark blazer; a paper/nameplate visible on the table; glassware (water and wine glass) present; neutral, slightly amused facial expression. 
- Cross-modal setup: The caption derides the named politician while the photo shows a composed person in a formal setting.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The sarcastic remark delegitimizes the target’s competence and treats the claim as absurd, asserting superiority; paired with a formal portrait-style image this amplifies dismissal. Character Blaming is used as the sub-logic. Minimal justification: the wording attacks credibility rather than engaging the idea, and the image’s composed stance reinforces the poster’s detached mockery.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme author expresses contempt toward the senator mentioned. 
- Domain/Culture usage: In the Online & Social Media context, sarcastic meme formats commonly function as public political ridicule, clarifying the dismissive intent.",FALSE,FALSE
attitude_4904.png,attitude_6589,my girlfriend is a porn star she is going to be so pissed off when she finds out,speaker,girlfriend,friend,roommate,ex-partner,costar,employer,mother,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""she is going to be so pissed off"" (negative tone). 
- Visual evidence: a relaxed/sleeping bear draped on a tree branch; white meme caption text over image; neutral zoo-like rock background. 
- Cross-modal setup: a humorous, laid-back animal picture carries a confessional caption about a partner’s anger, framing the disclosure as a joke.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the speaker treats the partner’s likely anger as a punchline, deflecting responsibility and minimizing her feelings, pairing a casual, joking image with language that invalidates the partner’s reaction (Invalidation). Minimal justification: the wording frames the partner’s upset as unimportant while the image normalizes a carefree stance.

[Inference]
- Attitude label: Dismissive.
- Subject/target justification: the speaker (poster) holds a dismissive stance toward the girlfriend’s feelings. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
1_9245.mp4,intent_1641,Can we talk about something else? Do you know that I yodel?,male guest changing subject,discussion topic discomfort,use non speaker distractor,use non speaker distractor,use non speaker distractor,podcast overall theme,the skill of yodeling,guest personal background,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""Can we talk about something else?"" (tone: neutral).
- Visual evidence: speaker smiling and leaning toward a microphone; other host smiling; visible studio microphones and headphones.
- Cross-modal setup: The line is a lighthearted topic change while visuals show relaxed smiles and laughter, so the surface reading is a humorous diversion.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: The playful verbal pivot combined with congenial facial cues and audience laughter masks an avoidance motive, using humor to protect rapport.
- Minimal justification: The joking delivery softens the diversion, indicating the goal is to deflect rather than provide new information.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker uses cheerful affect to shift the conversation away from an awkward or undesired topic.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_2956.png,intent_2863,be happy you dont have neanderthal dna,speaker claims evolutionary superiority,people with neanderthal dna,the human evolution silhouettes,the referenced Neanderthal population,general image viewers,the prehistoric Neanderthal species,human evolutionary process,modern humans overall,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Meme-based Mockery,NULL,"[Anchor]
- Text issues a mockingly upbeat imperative ('be happy you dont have neanderthal dna'); the image shows the canonical evolution silhouettes contrasting primitive and modern forms.
[Pivot]
- Cross-modal mismatch: the friendly-sounding 'be happy' masks a derogatory evolutionary comparison; pairing the sentence with the progression imagery reframes the message as a sarcastic insult rather than neutral advice.
- This functions as an indirect attack delivered via humor/sarcasm.
[Inference]
- The poster's implicit intent is to belittle the viewer, shaming them as primitive or inferior online.",FALSE,FALSE
intent_7187.png,intent_1268,officer down,meme poster,other officers,bystander photographer,news outlet,social commentator,legal external counsel contractors,human resources consultants,civilian oversight board news,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Public & Service,General Culture,NULL,Meme-based Mockery,NULL,"[Anchor]
- Text evidence: The phrase ""officer down"" is an alarmingly urgent call typically used to summon immediate help. Visual evidence: Two uniformed officers are shown running toward the camera rather than being incapacitated. This creates a mismatch between the literal crisis phrase and the photographed scene.
[Pivot]
- Mechanism: benevolent_provocation. The alarm phrase is used as a provocative trigger to force rapid mobilization or attention despite the image not showing an actual downed officer.
[Inference]
- The poster's intent is to spur immediate response or summon aid, i.e., call for backup.",FALSE,FALSE
113.mp4,intent_1500,"speaking of cereal, you sound just like tony the tiger.",two women reacting dramatically,unexpected event shocked them,customer at counter,employees watching screens,electronics sales associate,headphones on counter,video playing in store,their playful interaction,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: ""you sound just like tony the tiger"" — tone: positive.
- Visual evidence: two employees smiling and laughing; speaker pointing at colleague; both wearing store vests and name tags.
- Cross-modal setup: The line is a playful simile while the images show a warm, joking interaction.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: The figurative cereal comparison plus smiling gestures masks a flattering intent, turning teasing into a harmony-preserving compliment.
- Minimal justification: The surface joke functions to smooth relations rather than convey literal critique.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker (Justine) directs warmth toward her coworker (Sandra) via playful teasing.
- Domain/Culture usage: In workplace settings playful teasing commonly builds rapport and reduces tension.",FALSE,FALSE
